"","rt","est","resp","laten","good","acu","seq","subN"
"7029",415.2,12,3,879402.4,1,1,2,23
"7030",693.1,12,1,881550.2,1,1,3,23
"7031",968.9,12,1,882915.4,1,1,4,23
"7032",633.4,11,3,884830,1,1,1,23
"7033",436.3,11,2,886811.3,1,1,2,23
"7034",421.1,11,2,888642.7,1,1,3,23
"7035",343,11,2,890757.1,1,1,4,23
"7036",405.2,11,1,893187.9,1,1,5,23
"7037",431.5,11,2,895169.1,1,1,6,23
"7038",381.7,11,1,898099.3,1,1,7,23
"7039",388.3,11,3,899647.7,1,1,8,23
"7040",508,12,1,902311.5,1,0,1,23
"7041",649.2,12,2,904259.5,1,1,2,23
"7042",590.6,12,3,906823.4,1,1,3,23
"7043",716.1,12,1,909803.6,1,1,4,23
"7044",599.7,12,2,911901.4,1,1,5,23
"7045",436.5,11,1,914182.3,1,1,1,23
"7046",403.8,11,2,916230.2,1,1,2,23
"7047",427.3,11,3,918394.5,1,1,3,23
"7048",407.3,11,1,920375.8,1,1,4,23
"7049",420.8,11,3,922007.4,1,1,5,23
"7050",360.2,11,2,924771.1,1,1,6,23
"7051",376.4,11,2,926968.8,1,1,7,23
"7052",719.7,12,3,929116.5,1,1,1,23
"7053",768.3,12,2,931563.9,1,1,2,23
"7054",522.4,11,1,13650.1,1,1,1,24
"7055",362.9,11,1,15645.6,1,1,2,24
"7056",384.4,11,3,18805.1,1,1,3,24
"7057",304.9,11,3,22446.9,1,1,4,24
"7058",362.7,12,1,24941.3,1,0,1,24
"7059",310.1,12,3,27518.8,1,1,2,24
"7060",418.8,12,2,29530.9,1,0,3,24
"7061",442.7,12,1,33089.5,1,0,4,24
"7062",468.9,12,1,36415.3,1,0,5,24
"7063",381.3,12,1,38909.7,1,0,6,24
"7064",471.5,11,2,41969.4,1,1,1,24
"7065",385.1,11,1,45744.2,1,1,2,24
"7066",370.8,11,2,48737.4,1,1,3,24
"7067",404.2,11,2,50633.1,1,1,4,24
"7068",358.3,11,1,53243.9,1,1,5,24
"7069",359.5,11,1,55754.9,1,1,6,24
"7070",397.9,11,1,58615.1,1,1,7,24
"7071",416.7,12,2,60776.9,1,0,1,24
"7072",346.6,12,1,63371,1,0,2,24
"7073",611,12,1,66946.2,1,1,3,24
"7074",479.6,12,3,69058.1,1,0,4,24
"7075",676,12,2,70970.5,1,1,5,24
"7076",471.6,11,2,74163.3,1,1,1,24
"7077",328.3,11,1,76275.1,1,1,2,24
"7078",329.6,11,2,79517.8,1,1,3,24
"7079",580,12,2,82760.5,1,1,1,24
"7080",555.7,12,1,85803.6,1,1,2,24
"7081",676.9,12,3,88447.6,1,1,3,24
"7082",761,12,1,91973,1,1,4,24
"7083",598.5,12,1,95149.1,1,0,5,24
"7084",870.1,12,2,98857.4,1,0,6,24
"7085",829.5,12,2,101335.1,1,0,7,24
"7086",548.9,12,1,104478,1,1,8,24
"7087",406.5,11,2,108169.7,1,1,1,24
"7088",369.1,11,1,111345.8,1,1,2,24
"7089",408.8,11,2,113707.1,1,1,3,24
"7090",358,11,1,117249.1,1,1,4,24
"7091",377.9,11,2,119494,1,1,5,24
"7092",489.7,12,1,122287.7,1,1,1,24
"7093",638.4,12,2,125330.9,1,1,2,24
"7094",570.6,12,2,128823,1,1,3,24
"7095",553.4,11,2,131583.4,1,1,1,24
"7096",362.3,11,1,135108.7,1,1,2,24
"7097",451.2,11,3,138551,1,1,3,24
"7098",406.1,11,3,140662.8,1,1,4,24
"7099",423.9,11,1,142924.4,1,1,5,24
"7100",387.4,11,2,145917.6,1,1,6,24
"7101",421.7,11,2,148229.1,1,1,7,24
"7102",396.5,11,2,151621.4,1,1,8,24
"7103",708.7,12,3,153600.2,1,0,1,24
"7104",565,12,2,156094.6,1,0,2,24
"7105",1072.9,12,3,159935.9,1,0,3,24
"7106",882.4,12,3,163660.8,1,0,4,24
"7107",741.8,12,1,165939,1,0,5,24
"7108",718.8,12,3,169713.8,1,1,6,24
"7109",1002,12,2,173588.4,1,0,7,24
"7110",508.2,11,3,176515.1,1,1,1,24
"7111",407.6,11,1,179209,1,1,2,24
"7112",400.1,11,1,181803.1,1,1,3,24
"7113",356.5,11,3,185245.3,1,1,4,24
"7114",543.6,12,3,188820.6,1,0,1,24
"7115",617.4,12,1,191813.8,1,1,2,24
"7116",640.3,12,1,194274.9,1,1,3,24
"7117",430.9,12,1,196869.1,1,1,4,24
"7118",485.9,12,1,199878.9,1,1,5,24
"7119",535.4,12,2,201774.6,1,0,6,24
"7120",427,11,1,205333.2,1,1,1,24
"7121",388.8,11,1,208126.9,1,1,2,24
"7122",403.6,11,2,210039.3,1,1,3,24
"7123",1156.3,12,2,212832.9,1,0,1,24
"7124",833.6,12,1,214811.8,1,0,2,24
"7125",535.3,12,1,217672,1,1,3,24
"7126",477.6,12,1,219850.4,1,1,4,24
"7127",387.8,11,3,223525.4,1,1,1,24
"7128",457.2,11,2,226518.7,1,1,2,24
"7129",463,11,2,230276.8,1,1,3,24
"7130",447.1,11,2,232970.7,1,1,4,24
"7131",404.5,11,1,235847.6,1,1,5,24
"7132",434.6,11,1,237876.3,1,1,6,24
"7133",475.6,12,1,241667.7,1,0,1,24
"7134",620.8,12,1,244295.1,1,0,2,24
"7135",717.3,12,1,248103.2,1,1,3,24
"7136",658.1,12,2,251661.8,1,1,4,24
"7137",1080.1,12,3,254455.5,1,0,5,24
"7138",649.5,12,2,258097.2,1,1,6,24
"7139",612,12,2,260508.5,1,1,7,24
"7140",786.7,12,2,263335.4,1,1,8,24
"7141",325.1,11,3,266727.7,1,1,1,24
"7142",426.4,11,2,270519.1,1,1,2,24
"7143",444.1,11,3,274210.8,1,1,3,24
"7144",409.1,11,1,277403.6,1,1,4,24
"7145",429.4,11,2,279947.8,1,1,5,24
"7146",808.5,12,2,281893.4,1,1,1,24
"7147",721.3,12,2,284953.2,1,1,2,24
"7148",675.8,12,2,287613.8,1,1,3,24
"7149",653.3,12,1,291039.4,1,1,4,24
"7150",847.3,12,2,293151.3,1,0,5,24
"7151",634.3,12,1,295296.4,1,1,6,24
"7152",613.4,12,1,298655.5,1,1,7,24
"7153",474.6,11,1,300717.5,1,1,1,24
"7154",389.5,11,1,304242.9,1,1,2,24
"7155",432.5,11,2,307169.6,1,1,3,24
"7156",417.2,11,1,310778.1,1,1,4,24
"7157",432.6,11,2,313555.1,1,1,5,24
"7158",433.8,11,2,316664.8,1,1,6,24
"7159",434.2,11,1,318560.5,1,1,7,24
"7160",420.5,11,2,320556,1,1,8,24
"7161",671.9,12,3,323632.3,1,1,1,24
"7162",764.9,12,2,326259.7,1,1,2,24
"7163",588,12,1,329419.3,1,1,3,24
"7164",724.4,12,2,332246.2,1,0,4,24
"7165",554.4,12,1,335937.8,1,1,5,24
"7166",613,12,2,338731.5,1,1,6,24
"7167",1132.2,12,3,340743.6,1,0,7,24
"7168",577.2,11,3,343371,1,1,1,24
"7169",450.4,11,2,346364.3,1,1,2,24
"7170",451,11,2,349839.7,1,1,3,24
"7171",399.8,11,1,352633.4,1,1,4,24
"7172",434.3,11,3,354778.6,1,1,5,24
"7173",692.8,12,2,357588.9,1,1,1,24
"7174",494.3,12,1,360133.1,1,1,2,24
"7175",928.8,12,2,362461.2,1,0,3,24
"7176",439.5,11,2,365121.8,1,1,1,24
"7177",411.4,11,1,368181.6,1,1,2,24
"7178",388,11,1,370626,1,1,3,24
"7179",367.1,11,1,372937.5,1,1,4,24
"7180",451.5,11,3,375315.4,1,1,5,24
"7181",362.5,11,3,377626.9,1,1,6,24
"7182",391.6,12,3,381368.4,1,1,1,24
"7183",739.9,12,1,384461.4,1,1,2,24
"7184",524.8,12,3,386723,1,1,3,24
"7185",1021.4,12,2,389749.4,1,0,4,24
"7186",371.6,11,1,392426.7,1,1,1,24
"7187",439,11,1,395619.5,1,1,2,24
"7188",447.6,11,3,397980.8,1,1,3,24
"7189",826.3,12,2,400890.9,1,1,1,24
"7190",781.5,12,1,403019.4,1,0,2,24
"7191",608.5,12,2,406461.7,1,1,3,24
"7192",1065.5,12,1,409055.8,1,0,4,24
"7193",-99,12,-99,412398.2,1,0,5,24
"7194",560.3,11,1,415441.4,1,1,1,24
"7195",447,11,1,417603.1,1,1,2,24
"7196",515.9,11,2,419931.2,1,1,3,24
"7197",466.7,11,2,422059.7,1,1,4,24
"7198",957.9,12,2,425052.9,1,0,1,24
"7199",1026.4,12,1,428262.3,1,0,2,24
"7200",519.6,12,1,431654.7,1,1,3,24
"7201",709.9,12,1,435313.1,1,1,4,24
"7202",918.6,12,3,438988.1,1,0,5,24
"7203",742.6,12,2,442397,1,1,6,24
"7204",602.8,12,2,445140.8,1,1,7,24
"7205",854.3,12,3,448117.4,1,0,8,24
"7206",392.6,11,3,451127.3,1,1,1,24
"7207",445.2,11,2,454469.7,1,1,2,24
"7208",389.3,11,1,457280,1,1,3,24
"7209",374.4,11,1,460439.6,1,1,4,24
"7210",452.4,11,3,463067,1,1,5,24
"7211",379.1,11,1,466625.6,1,1,6,24
"7212",896.4,12,1,468870.5,1,0,1,24
"7213",860.4,12,3,470866,1,0,2,24
"7214",501.9,12,3,474524.4,1,0,3,24
"7215",753.1,12,1,477916.7,1,1,4,24
"7216",899.3,12,3,480510.8,1,0,5,24
"7217",1065.2,12,1,484235.7,1,0,6,24
"7218",610.1,12,1,487960.6,1,1,7,24
"7219",488.1,11,2,490222.2,1,1,1,24
"7220",488,11,2,492766.4,1,1,2,24
"7221",475.4,11,1,494994.7,1,1,3,24
"7222",428.5,11,1,497638.8,1,1,4,24
"7223",511.6,11,3,499634.2,1,1,5,24
"7224",423.2,11,2,503192.9,1,1,6,24
"7225",400,11,1,506734.9,1,1,7,24
"7226",470.2,12,3,509694.8,1,0,1,24
"7227",883.5,12,2,512488.5,1,0,2,24
"7228",434.5,12,3,514849.8,1,0,3,24
"7229",1039.6,12,3,517078.1,1,0,4,24
"7230",899.2,12,3,519871.8,1,0,5,24
"7231",451,11,1,523713.1,1,1,1,24
"7232",529.6,11,2,527571.1,1,1,2,24
"7233",469.2,11,1,530647.4,1,1,3,24
"7234",468.3,11,2,533374.6,1,1,4,24
"7235",482.6,11,1,535852.3,1,1,5,24
"7236",478.6,11,3,539643.8,1,1,6,24
"7237",757.9,12,1,541971.8,1,1,1,24
"7238",651.7,12,2,544948.4,1,1,2,24
"7239",623.1,12,1,548290.9,1,0,3,24
"7240",1037.6,12,1,551433.8,1,0,4,24
"7241",478.9,11,2,554144.3,1,1,1,24
"7242",513.7,11,2,557919.1,1,1,2,24
"7243",485.1,11,1,560413.4,1,1,3,24
"7244",846.5,12,3,562492.1,1,1,1,24
"7245",581.7,12,1,564770.2,1,1,2,24
"7246",1019.2,12,3,568511.8,1,0,3,24
"7247",607.9,12,3,572303.2,1,1,4,24
"7248",649.4,12,1,574914,1,1,5,24
"7249",820.8,12,3,578239.8,1,1,6,24
"7250",918.5,12,3,581698.6,1,0,7,24
"7251",527.3,12,3,584691.9,1,1,8,24
"7252",978.5,11,1,586587.6,1,0,1,24
"7253",453.8,11,3,588499.8,1,1,2,24
"7254",444.8,11,3,591310.2,1,1,3,24
"7255",451.5,11,1,594020.8,1,1,4,24
"7256",421.5,11,1,596565,1,1,5,24
"7257",427.8,11,1,599558.2,1,1,6,24
"7258",657.1,12,1,601520.5,1,1,1,24
"7259",496.1,12,3,604796.4,1,0,2,24
"7260",767.1,12,1,606908.3,1,1,3,24
"7261",1138.3,12,3,610250.7,1,0,4,24
"7262",967.3,12,1,612179.7,1,0,5,24
"7263",691.4,12,1,614058.8,1,1,6,24
"7264",683,12,1,616603,1,1,7,24
"7265",851.5,12,2,618476.2,1,0,8,24
"7266",448,11,1,621242.5,1,1,1,24
"7267",470.1,11,2,624269,1,1,2,24
"7268",445.1,11,2,627628.1,1,1,3,24
"7269",804.6,12,2,630687.8,1,1,1,24
"7270",730.2,12,2,633481.5,1,0,2,24
"7271",950.9,12,3,635593.4,1,0,3,24
"7272",892.4,12,3,638536.7,1,0,4,24
"7273",576.4,12,1,641280.5,1,1,5,24
"7274",496.8,12,1,644190.6,1,1,6,24
"7275",614.4,12,3,648031.9,1,1,7,24
"7276",481.5,11,1,650044,1,1,1,24
"7277",518.2,11,2,653469.6,1,1,2,24
"7278",437.6,11,1,656346.5,1,1,3,24
"7279",402.3,11,1,658491.6,1,1,4,24
"7280",422,11,1,660869.6,1,1,5,24
"7281",718.8,12,1,662931.6,1,1,1,24
"7282",841.6,12,3,664877.2,1,1,2,24
"7283",1064.1,12,1,667122.1,1,0,3,24
"7284",781,12,2,669865.9,1,1,4,24
"7285",496.9,11,2,672676.2,1,1,1,24
"7286",467.9,11,2,676168.3,1,1,2,24
"7287",443.1,11,2,679244.7,1,1,3,24
"7288",1105.1,12,3,682720.1,1,0,1,24
"7289",890.3,12,3,684615.8,1,0,2,24
"7290",609.7,12,1,688091.3,1,1,3,24
"7291",694.4,12,2,691949.3,1,1,4,24
"7292",477.2,11,3,694925.9,1,1,1,24
"7293",451.2,11,1,698418,1,1,2,24
"7294",493.2,11,2,700380.2,1,1,3,24
"7295",413.8,11,2,703207.1,1,1,4,24
"7296",431.6,11,1,706483.1,1,1,5,24
"7297",396.4,11,2,709609.3,1,1,6,24
"7298",414.9,11,3,712818.7,1,1,7,24
"7299",888.5,12,2,715196.7,1,0,1,24
"7300",613.3,12,1,718738.7,1,1,2,24
"7301",999.3,12,3,721349.4,1,0,3,24
"7302",626.7,12,1,724957.9,1,1,4,24
"7303",1082.4,12,3,728749.4,1,0,5,24
"7304",766.7,12,3,730894.5,1,1,6,24
"7305",600,12,2,732790.2,1,1,7,24
"7306",494.9,12,2,735001.9,1,1,8,24
"7307",520.8,11,2,737895.4,1,1,1,24
"7308",456.7,11,3,740655.8,1,1,2,24
"7309",407,11,1,743017.1,1,1,3,24
"7310",499.8,11,2,745794.1,1,1,4,24
"7311",455.9,11,1,748903.8,1,1,5,24
"7312",428.8,11,1,751930.3,1,1,6,24
"7313",919.8,12,2,753975.6,1,0,1,24
"7314",631.8,12,3,755954.5,1,0,2,24
"7315",837.6,12,3,758399,1,1,3,24
"7316",1115,12,2,761974.2,1,0,4,24
"7317",488.1,12,3,765034,1,0,5,24
"7318",437,11,3,767062.7,1,1,1,24
"7319",487.5,11,3,770737.7,1,1,2,24
"7320",410.6,11,3,774362.9,1,1,3,24
"7321",472.2,11,1,776341.7,1,1,4,24
"7322",466.1,11,3,778470.2,1,1,5,24
"7323",415.3,11,1,781197.4,1,1,6,24
"7324",485,11,1,783941.2,1,1,7,24
"7325",939,12,3,786934.4,1,0,1,24
"7326",826.1,12,3,789545.2,1,1,2,24
"7327",714.8,12,3,791956.4,1,1,3,24
"7328",614.3,12,1,795215.7,1,1,4,24
"7329",580.8,12,3,798558.1,1,1,5,24
"7330",651,12,3,802000.3,1,1,6,24
"7331",661,12,1,804727.5,1,1,7,24
"7332",615.1,12,1,806689.7,1,1,8,24
"7333",452.6,11,2,809400.3,1,1,1,24
"7334",449.3,11,2,812559.8,1,1,2,24
"7335",446.4,11,3,816101.8,1,1,3,24
"7336",440.5,11,2,818779.1,1,1,4,24
"7337",792.1,12,2,820924.2,1,1,1,24
"7338",588.2,12,3,824000.6,1,1,2,24
"7339",710.9,12,3,826661.2,1,1,3,24
"7340",558.1,12,1,830419.4,1,1,4,24
"7341",1112.9,12,2,832331.7,1,0,5,24
"7342",444.7,11,2,835923.6,1,1,1,24
"7343",421.7,11,1,839199.6,1,1,2,24
"7344",374.5,11,1,841544.2,1,1,3,24
"7345",713.5,12,2,845252.5,1,1,1,24
"7346",755.8,12,1,848927.5,1,1,2,24
"7347",649.2,12,2,852386.4,1,1,3,24
"7348",525.3,12,1,854864.1,1,1,4,24
"7349",610.6,12,2,858705.4,1,1,5,24
"7350",656.7,12,2,862530.1,1,1,6,24
"7351",702.4,11,1,20767.4,1,1,1,25
"7352",483.6,11,2,23843.7,1,1,2,25
"7353",417.2,11,1,26388,1,1,3,25
"7354",649.7,12,1,28300.3,1,0,1,25
"7355",537.2,12,2,31177.1,1,1,2,25
"7356",665,12,1,33754.6,1,1,3,25
"7357",532.4,12,1,36282.3,1,1,4,25
"7358",951.8,12,3,40023.8,1,0,5,25
"7359",522.8,11,2,42601.3,1,1,1,25
"7360",669.4,11,3,46442.6,1,1,2,25
"7361",500.2,11,2,49535.6,1,1,3,25
"7362",492.6,11,2,52578.7,1,1,4,25
"7363",782.2,12,3,55272.6,1,1,1,25
"7364",612.5,12,2,58149.5,1,1,2,25
"7365",643.7,12,2,61891,1,0,3,25
"7366",717.9,12,2,65416.4,1,1,4,25
"7367",797.2,12,3,68326.5,1,1,5,25
"7368",622.7,12,3,70904,1,1,6,25
"7369",606.6,12,3,74595.6,1,1,7,25
"7370",537.2,11,3,78021.2,1,1,1,25
"7371",482,11,1,81845.9,1,1,2,25
"7372",425,11,1,84173.9,1,1,3,25
"7373",437.2,11,2,86102.9,1,1,4,25
"7374",381.7,11,3,89029.6,1,1,5,25
"7375",399.7,11,3,91474.1,1,1,6,25
"7376",739,12,2,94966.2,1,1,1,25
"7377",991.2,12,3,98159,1,0,2,25
"7378",529.4,12,1,100437.2,1,1,3,25
"7379",666.4,12,2,102598.9,1,1,4,25
"7380",1021.9,12,2,105658.7,1,0,5,25
"7381",672.7,12,1,108868.1,1,1,6,25
"7382",820.1,12,2,111462.2,1,0,7,25
"7383",563.3,12,1,113906.7,1,1,8,25
"7384",538.5,11,2,116983.1,1,1,1,25
"7385",475.5,11,1,119111.6,1,1,2,25
"7386",410,11,1,121306.6,1,1,3,25
"7387",396.6,11,1,124815.3,1,1,4,25
"7388",502.6,11,2,128290.8,1,1,5,25
"7389",423.3,11,2,131733,1,1,6,25
"7390",446.4,11,2,135009,1,1,7,25
"7391",469,11,3,138218.4,1,1,8,25
"7392",825.3,12,3,141361.3,1,1,1,25
"7393",535.3,12,1,144737,1,1,2,25
"7394",744.2,12,3,148378.7,1,1,3,25
"7395",597.2,12,2,151105.9,1,1,4,25
"7396",597,11,3,153650.1,1,1,1,25
"7397",581.4,11,2,157109,1,1,2,25
"7398",380.8,11,3,159520.2,1,1,3,25
"7399",642.6,12,2,162081.1,1,1,1,25
"7400",805.4,12,2,165257.2,1,1,2,25
"7401",628.3,12,2,167768.2,1,1,3,25
"7402",698.5,12,2,170628.4,1,1,4,25
"7403",1042.2,12,2,173605,1,0,5,25
"7404",905.6,12,3,177329.9,1,0,6,25
"7405",650.1,11,3,180040.4,1,1,1,25
"7406",511,11,2,183449.4,1,1,2,25
"7407",451.9,11,1,186941.5,1,1,3,25
"7408",418.1,11,2,189452.5,1,1,4,25
"7409",417.8,11,2,191614.3,1,1,5,25
"7410",425.3,11,2,193726.2,1,1,6,25
"7411",428.4,11,1,196736,1,1,7,25
"7412",594.2,12,2,199945.4,1,1,1,25
"7413",660.6,12,1,203154.8,1,1,2,25
"7414",787.1,12,3,206181.3,1,1,3,25
"7415",512.6,12,3,208052.6,1,1,4,25
"7416",353.8,12,3,210105.8,1,0,5,25
"7417",520.7,11,1,212300.8,1,1,1,25
"7418",387.3,11,2,214928.2,1,1,2,25
"7419",406,11,1,218104.4,1,1,3,25
"7420",440.8,11,3,221796,1,1,4,25
"7421",427.8,11,1,224889,1,1,5,25
"7422",407.9,11,1,227832.3,1,1,6,25
"7423",614.6,12,3,230526.2,1,1,1,25
"7424",521.6,12,3,232837.7,1,1,2,25
"7425",700,12,1,234750,1,1,3,25
"7426",481,12,1,237128,1,1,4,25
"7427",573.9,12,1,239738.8,1,1,5,25
"7428",562.6,11,3,243114.4,1,1,1,25
"7429",501.7,11,3,245509,1,1,2,25
"7430",407.8,11,1,249084.3,1,1,3,25
"7431",701.5,12,2,252676.2,1,1,1,25
"7432",-99,12,-99,254704.9,1,0,2,25
"7433",976.1,12,2,257199.3,1,0,3,25
"7434",641.5,12,1,260841,1,1,4,25
"7435",702.8,12,2,264166.8,1,1,5,25
"7436",722.6,12,3,267459.4,1,1,6,25
"7437",532.5,12,1,270535.8,1,1,7,25
"7438",744.4,12,1,272813.9,1,1,8,25
"7439",550.4,11,3,274826.1,1,1,1,25
"7440",392.4,11,1,277769.4,1,1,2,25
"7441",447.5,11,3,280147.3,1,1,3,25
"7442",490.5,11,2,283473.2,1,1,4,25
"7443",499.8,11,2,286582.8,1,1,5,25
"7444",421.1,11,3,289958.5,1,1,6,25
"7445",447.6,11,1,293167.9,1,1,7,25
"7446",809,12,3,295246.5,1,1,1,25
"7447",980.4,12,3,298056.8,1,0,2,25
"7448",515.8,12,2,300484.7,1,0,3,25
"7449",661.3,12,3,303378.1,1,1,4,25
"7450",473.1,11,2,306155.2,1,1,1,25
"7451",377.5,11,1,308932.2,1,1,2,25
"7452",392,11,2,312091.8,1,1,3,25
"7453",450.8,11,1,314602.8,1,1,4,25
"7454",461.5,11,3,317812.2,1,1,5,25
"7455",606.7,12,1,320023.8,1,1,1,25
"7456",740.6,12,2,323116.8,1,1,2,25
"7457",516.1,12,1,325661.1,1,1,3,25
"7458",465.7,12,1,328022.4,1,1,4,25
"7459",793.6,12,2,330516.8,1,1,5,25
"7460",603.5,12,1,333792.7,1,1,6,25
"7461",719.6,12,3,336553.1,1,1,7,25
"7462",718.8,12,2,339795.8,1,1,8,25
"7463",705.7,11,2,342123.8,1,1,1,25
"7464",498.6,11,2,345399.8,1,1,2,25
"7465",421.6,11,2,347661.3,1,1,3,25
"7466",990.5,12,3,349590.3,1,0,1,25
"7467",529.7,12,1,352517,1,1,2,25
"7468",631.6,12,2,355177.7,1,1,3,25
"7469",750.2,12,3,358852.7,1,1,4,25
"7470",583.4,12,2,362644.1,1,1,5,25
"7471",838.5,12,2,366186.1,1,1,6,25
"7472",805.5,12,2,368813.5,1,1,7,25
"7473",504.7,11,3,371856.6,1,1,1,25
"7474",563,11,2,374168,1,1,2,25
"7475",419.3,11,2,377759.9,1,1,3,25
"7476",563.6,11,3,380187.8,1,1,4,25
"7477",440.8,11,3,383380.5,1,1,5,25
"7478",399.9,11,2,386822.7,1,1,6,25
"7479",879.9,12,2,389234,1,0,1,25
"7480",889.7,12,1,392493.2,1,0,2,25
"7481",608.4,12,2,396367.8,1,1,3,25
"7482",721.1,12,1,399544,1,1,4,25
"7483",640.5,11,1,401472.9,1,1,1,25
"7484",503.7,11,3,403401.9,1,1,2,25
"7485",455.7,11,3,405613.6,1,1,3,25
"7486",384.2,11,3,408823,1,1,4,25
"7487",352.6,11,2,411400.5,1,1,5,25
"7488",390.5,11,2,414842.7,1,1,6,25
"7489",359.8,11,1,417569.9,1,1,7,25
"7490",647.3,12,3,420513.2,1,1,1,25
"7491",570.4,12,2,422774.8,1,1,2,25
"7492",499.6,12,2,425884.4,1,0,3,25
"7493",556,12,1,429260.1,1,1,4,25
"7494",489.8,12,3,431671.3,1,0,5,25
"7495",585.4,12,1,435013.7,1,1,6,25
"7496",508.1,11,2,438821.8,1,1,1,25
"7497",349.8,11,2,441632.1,1,1,2,25
"7498",351.4,11,2,443611,1,1,3,25
"7499",356.6,11,2,446005.5,1,1,4,25
"7500",488.2,12,1,448100.8,1,0,1,25
"7501",-99,12,-99,450561.9,1,0,2,25
"7502",511.8,12,3,454037.4,1,1,3,25
"7503",649.3,12,1,456781.2,1,1,4,25
"7504",574,12,2,460289.9,1,1,5,25
"7505",503.1,12,3,462634.6,1,1,6,25
"7506",527.6,12,2,466143.3,1,0,7,25
"7507",746.1,12,2,469851.6,1,1,8,25
"7508",418.4,11,3,473410.2,1,1,1,25
"7509",459.3,11,3,475788.2,1,1,2,25
"7510",397.8,11,2,477767,1,1,3,25
"7511",409.6,11,3,480826.8,1,1,4,25
"7512",405,11,3,483005.2,1,1,5,25
"7513",539.1,12,2,485050.6,1,1,1,25
"7514",559.3,12,1,488575.9,1,1,2,25
"7515",838,12,1,491901.7,1,0,3,25
"7516",500.6,11,2,495094.5,1,1,1,25
"7517",422.7,11,1,497322.8,1,1,2,25
"7518",414.2,11,1,500266.2,1,1,3,25
"7519",417.7,11,2,503276,1,1,4,25
"7520",822.5,12,2,505288.1,1,0,1,25
"7521",545.3,12,3,507915.5,1,1,2,25
"7522",559.4,12,1,510609.4,1,1,3,25
"7523",619.4,12,3,514467.4,1,1,4,25
"7524",502.1,12,1,516629.1,1,0,5,25
"7525",464.6,11,2,519971.6,1,1,1,25
"7526",310.1,11,1,522549.1,1,1,2,25
"7527",391.5,11,3,525958,1,1,3,25
"7528",404.4,11,1,528635.3,1,1,4,25
"7529",387,11,3,532360.2,1,1,5,25
"7530",383.1,11,2,535519.7,1,1,6,25
"7531",422.9,11,3,539161.5,1,1,7,25
"7532",374.7,11,3,542221.3,1,1,8,25
"7533",706.8,12,3,545513.8,1,1,1,25
"7534",743.7,12,2,547592.4,1,1,2,25
"7535",453,12,1,549837.4,1,0,3,25
"7536",569.8,12,2,553129.9,1,1,4,25
"7537",670.3,12,3,555325,1,1,5,25
"7538",584.4,12,3,558850.3,1,1,6,25
"7539",479.3,11,3,562342.4,1,1,1,25
"7540",362,11,2,565950.9,1,1,2,25
"7541",417.8,11,2,569675.8,1,1,3,25
"7542",384.7,11,3,572569.3,1,1,4,25
"7543",400.8,11,2,575978.2,1,1,5,25
"7544",497.1,11,3,577890.6,1,1,6,25
"7545",403.9,11,1,581083.4,1,1,7,25
"7546",601.2,12,2,583211.9,1,1,1,25
"7547",532.8,12,3,585822.6,1,0,2,25
"7548",575.7,12,3,588583.1,1,1,3,25
"7549",461,11,2,592174.9,1,1,1,25
"7550",391.1,11,3,594270.2,1,1,2,25
"7551",386.3,11,2,596182.5,1,1,3,25
"7552",442.1,11,1,599275.5,1,1,4,25
"7553",382.8,11,3,602933.9,1,1,5,25
"7554",432.7,11,1,606575.7,1,1,6,25
"7555",582.7,12,2,608770.7,1,1,1,25
"7556",832.4,12,1,611647.6,1,1,2,25
"7557",844.3,12,3,615089.8,1,1,3,25
"7558",572.6,12,3,617401.2,1,1,4,25
"7559",783.5,12,2,621126.1,1,1,5,25
"7560",532.2,12,2,623637.1,1,0,6,25
"7561",744.5,12,3,626663.6,1,1,7,25
"7562",452.5,11,3,628625.8,1,1,1,25
"7563",616.2,11,2,630687.8,1,1,2,25
"7564",400.1,11,1,633514.8,1,1,3,25
"7565",410.8,11,1,635793,1,1,4,25
"7566",344,11,2,638137.6,1,1,5,25
"7567",408.1,11,2,641197.4,1,1,6,25
"7568",386,11,2,643325.9,1,1,7,25
"7569",386.6,11,1,646319.1,1,1,8,25
"7570",688.5,12,1,648730.4,1,1,1,25
"7571",611.9,12,2,651391,1,1,2,25
"7572",621.1,12,3,654118.2,1,1,3,25
"7573",476.4,11,2,657227.8,1,1,1,25
"7574",337.7,11,1,660670,1,1,2,25
"7575",419.9,11,1,663380.5,1,1,3,25
"7576",386.7,11,1,666490.2,1,1,4,25
"7577",409.5,11,2,670048.8,1,1,5,25
"7578",827.4,12,2,672776,1,1,1,25
"7579",932.4,12,2,675968.7,1,0,2,25
"7580",563,12,2,678978.6,1,1,3,25
"7581",634.7,12,1,682703.5,1,1,4,25
"7582",484.6,11,2,686578.1,1,1,1,25
"7583",451.6,11,3,689138.9,1,1,2,25
"7584",399.5,11,1,692365,1,1,3,25
"7585",375.9,11,2,695275.1,1,1,4,25
"7586",405.9,11,2,698833.7,1,1,5,25
"7587",421.4,11,1,702475.5,1,1,6,25
"7588",431,11,2,705518.6,1,1,7,25
"7589",618,12,1,709160.3,1,1,1,25
"7590",587.5,12,1,711571.6,1,1,2,25
"7591",886.5,12,3,715080.3,1,0,3,25
"7592",513.9,12,1,718356.2,1,1,4,25
"7593",467.2,11,1,721898.2,1,1,1,25
"7594",404.1,11,3,725756.1,1,1,2,25
"7595",517.2,11,2,727801.5,1,1,3,25
